filename,tumor_type,split
m1(89).jpg,meningioma,train,train/meningioma/m1(89).jpg
Tr-me_1086.jpg,meningioma,train,train/meningioma/Tr-me_1086.jpg
m2 (82).jpg,meningioma,train,train/meningioma/m2 (82).jpg
Tr-me_0398.jpg,meningioma,train,train/meningioma/Tr-me_0398.jpg
m3 (129).jpg,meningioma,train,train/meningioma/m3 (129).jpg
Tr-me_0603.jpg,meningioma,train,train/meningioma/Tr-me_0603.jpg
m2 (135).jpg,meningioma,train,train/meningioma/m2 (135).jpg
Tr-me_0165.jpg,meningioma,train,train/meningioma/Tr-me_0165.jpg
Tr-me_0171.jpg,meningioma,train,train/meningioma/Tr-me_0171.jpg
Tr-me_0617.jpg,meningioma,train,train/meningioma/Tr-me_0617.jpg
M_836.jpg,meningioma,train,train/meningioma/M_836.jpg
Tr-me_1247.jpg,meningioma,train,train/meningioma/Tr-me_1247.jpg
Tr-me_0159.jpg,meningioma,train,train/meningioma/Tr-me_0159.jpg
Tr-me_1253.jpg,meningioma,train,train/meningioma/Tr-me_1253.jpg
M_822.jpg,meningioma,train,train/meningioma/M_822.jpg
Tr-me_0818.jpg,meningioma,train,train/meningioma/Tr-me_0818.jpg
M_873_HF_.jpg,meningioma,train,train/meningioma/M_873_HF_.jpg
M_863_HF_.jpg,meningioma,train,train/meningioma/M_863_HF_.jpg
Tr-me_0824.jpg,meningioma,train,train/meningioma/Tr-me_0824.jpg
Te-me_0135.jpg,meningioma,train,train/meningioma/Te-me_0135.jpg
M_880_DA_.jpg,meningioma,train,train/meningioma/M_880_DA_.jpg
Tr-me_1290.jpg,meningioma,train,train/meningioma/Tr-me_1290.jpg
Te-me_0121.jpg,meningioma,train,train/meningioma/Te-me_0121.jpg
Tr-me_0830.jpg,meningioma,train,train/meningioma/Tr-me_0830.jpg
m2 (123).jpg,meningioma,train,train/meningioma/m2 (123).jpg
Tr-me_0763.jpg,meningioma,train,train/meningioma/Tr-me_0763.jpg
Tr-me_0993.jpg,meningioma,train,train/meningioma/Tr-me_0993.jpg
Te-me_0082.jpg,meningioma,train,train/meningioma/Te-me_0082.jpg
Tr-me_0039.jpg,meningioma,train,train/meningioma/Tr-me_0039.jpg
Te-me_0096.jpg,meningioma,train,train/meningioma/Te-me_0096.jpg
Tr-me_0987.jpg,meningioma,train,train/meningioma/Tr-me_0987.jpg
m3 (187).jpg,meningioma,train,train/meningioma/m3 (187).jpg
Te-me_0069.jpg,meningioma,train,train/meningioma/Te-me_0069.jpg
Tr-me_0978.jpg,meningioma,train,train/meningioma/Tr-me_0978.jpg
M_866_SP_.jpg,meningioma,train,train/meningioma/M_866_SP_.jpg
Tr-me_0950.jpg,meningioma,train,train/meningioma/Tr-me_0950.jpg
m1(9).jpg,meningioma,train,train/meningioma/m1(9).jpg
M_876_SP_.jpg,meningioma,train,train/meningioma/M_876_SP_.jpg
m3 (168).jpg,meningioma,train,train/meningioma/m3 (168).jpg
Tr-me_0944.jpg,meningioma,train,train/meningioma/Tr-me_0944.jpg
Tr-me_0213.jpg,meningioma,train,train/meningioma/Tr-me_0213.jpg
Tr-me_0575.jpg,meningioma,train,train/meningioma/Tr-me_0575.jpg
m2 (174).jpg,meningioma,train,train/meningioma/m2 (174).jpg
Tr-me_0561.jpg,meningioma,train,train/meningioma/Tr-me_0561.jpg
Tr-me_1119.jpg,meningioma,train,train/meningioma/Tr-me_1119.jpg
Tr-me_0207.jpg,meningioma,train,train/meningioma/Tr-me_0207.jpg
M_822_RO_.jpg,meningioma,train,train/meningioma/M_822_RO_.jpg
Tr-me_1131.jpg,meningioma,train,train/meningioma/Tr-me_1131.jpg
Te-me_0280.jpg,meningioma,train,train/meningioma/Te-me_0280.jpg
Tr-me_0549.jpg,meningioma,train,train/meningioma/Tr-me_0549.jpg
M_832_RO_.jpg,meningioma,train,train/meningioma/M_832_RO_.jpg
Te-me_0294.jpg,meningioma,train,train/meningioma/Te-me_0294.jpg
Tr-me_1125.jpg,meningioma,train,train/meningioma/Tr-me_1125.jpg
Te-me_0243.jpg,meningioma,train,train/meningioma/Te-me_0243.jpg
m1(70).jpg,meningioma,train,train/meningioma/m1(70).jpg
M_885_VF_.jpg,meningioma,train,train/meningioma/M_885_VF_.jpg
m2 (94).jpg,meningioma,train,train/meningioma/m2 (94).jpg
Te-me_0257.jpg,meningioma,train,train/meningioma/Te-me_0257.jpg
Te-me_0256.jpg,meningioma,train,train/meningioma/Te-me_0256.jpg
M_871_VF_.jpg,meningioma,train,train/meningioma/M_871_VF_.jpg
Te-me_0242.jpg,meningioma,train,train/meningioma/Te-me_0242.jpg
M_861_VF_.jpg,meningioma,train,train/meningioma/M_861_VF_.jpg
Te-me_0295.jpg,meningioma,train,train/meningioma/Te-me_0295.jpg
Tr-me_1124.jpg,meningioma,train,train/meningioma/Tr-me_1124.jpg
Tr-me_1130.jpg,meningioma,train,train/meningioma/Tr-me_1130.jpg
Te-me_0281.jpg,meningioma,train,train/meningioma/Te-me_0281.jpg
Tr-me_0548.jpg,meningioma,train,train/meningioma/Tr-me_0548.jpg
Tr-me_0560.jpg,meningioma,train,train/meningioma/Tr-me_0560.jpg
Tr-me_0206.jpg,meningioma,train,train/meningioma/Tr-me_0206.jpg
Tr-me_1118.jpg,meningioma,train,train/meningioma/Tr-me_1118.jpg
Tr-me_0212.jpg,meningioma,train,train/meningioma/Tr-me_0212.jpg
Tr-me_0574.jpg,meningioma,train,train/meningioma/Tr-me_0574.jpg
M_882_SP_.jpg,meningioma,train,train/meningioma/M_882_SP_.jpg
Tr-me_0945.jpg,meningioma,train,train/meningioma/Tr-me_0945.jpg
Tr-me_0951.jpg,meningioma,train,train/meningioma/Tr-me_0951.jpg
Te-me_0068.jpg,meningioma,train,train/meningioma/Te-me_0068.jpg
Tr-me_0979.jpg,meningioma,train,train/meningioma/Tr-me_0979.jpg
m2 (158).jpg,meningioma,train,train/meningioma/m2 (158).jpg
Te-me_0097.jpg,meningioma,train,train/meningioma/Te-me_0097.jpg
Tr-me_0038.jpg,meningioma,train,train/meningioma/Tr-me_0038.jpg
M_832_BR_.jpg,meningioma,train,train/meningioma/M_832_BR_.jpg
Tr-me_0986.jpg,meningioma,train,train/meningioma/Tr-me_0986.jpg
M_822_BR_.jpg,meningioma,train,train/meningioma/M_822_BR_.jpg
Tr-me_0992.jpg,meningioma,train,train/meningioma/Tr-me_0992.jpg
m3 (113).jpg,meningioma,train,train/meningioma/m3 (113).jpg
Te-me_0083.jpg,meningioma,train,train/meningioma/Te-me_0083.jpg
Tr-me_0762.jpg,meningioma,train,train/meningioma/Tr-me_0762.jpg
m2 (57).jpg,meningioma,train,train/meningioma/m2 (57).jpg
Tr-me_1291.jpg,meningioma,train,train/meningioma/Tr-me_1291.jpg
Te-me_0120.jpg,meningioma,train,train/meningioma/Te-me_0120.jpg
M_874_DA_.jpg,meningioma,train,train/meningioma/M_874_DA_.jpg
Tr-me_0831.jpg,meningioma,train,train/meningioma/Tr-me_0831.jpg
M_864_DA_.jpg,meningioma,train,train/meningioma/M_864_DA_.jpg
Tr-me_0825.jpg,meningioma,train,train/meningioma/Tr-me_0825.jpg
Te-me_0134.jpg,meningioma,train,train/meningioma/Te-me_0134.jpg
M_850_BR_.jpg,meningioma,train,train/meningioma/M_850_BR_.jpg
M_887_HF_.jpg,meningioma,train,train/meningioma/M_887_HF_.jpg
Tr-me_0819.jpg,meningioma,train,train/meningioma/Tr-me_0819.jpg
M_840_BR_.jpg,meningioma,train,train/meningioma/M_840_BR_.jpg
m3 (105).jpg,meningioma,train,train/meningioma/m3 (105).jpg
M_823.jpg,meningioma,train,train/meningioma/M_823.jpg
M_837.jpg,meningioma,train,train/meningioma/M_837.jpg
Tr-me_0158.jpg,meningioma,train,train/meningioma/Tr-me_0158.jpg
Tr-me_1246.jpg,meningioma,train,train/meningioma/Tr-me_1246.jpg
Tr-me_0170.jpg,meningioma,train,train/meningioma/Tr-me_0170.jpg
m2 (41).jpg,meningioma,train,train/meningioma/m2 (41).jpg
Tr-me_0616.jpg,meningioma,train,train/meningioma/Tr-me_0616.jpg
Tr-me_0602.jpg,meningioma,train,train/meningioma/Tr-me_0602.jpg
Tr-me_0164.jpg,meningioma,train,train/meningioma/Tr-me_0164.jpg
m3 (1).jpg,meningioma,train,train/meningioma/m3 (1).jpg
Tr-me_0399.jpg,meningioma,train,train/meningioma/Tr-me_0399.jpg
M_859_SP_.jpg,meningioma,train,train/meningioma/M_859_SP_.jpg
m2 (119).jpg,meningioma,train,train/meningioma/m2 (119).jpg
M_849_SP_.jpg,meningioma,train,train/meningioma/M_849_SP_.jpg
Tr-me_0428.jpg,meningioma,train,train/meningioma/Tr-me_0428.jpg
1349.jpg,meningioma,train,train/meningioma/1349.jpg
Tr-me_1050.jpg,meningioma,train,train/meningioma/Tr-me_1050.jpg
Tr-me_1044.jpg,meningioma,train,train/meningioma/Tr-me_1044.jpg
m3 (152).jpg,meningioma,train,train/meningioma/m3 (152).jpg
Tr-me_0414.jpg,meningioma,train,train/meningioma/Tr-me_0414.jpg
1375.jpg,meningioma,train,train/meningioma/1375.jpg
1413.jpg,meningioma,train,train/meningioma/1413.jpg
Tr-me_0372.jpg,meningioma,train,train/meningioma/Tr-me_0372.jpg
m3 (16).jpg,meningioma,train,train/meningioma/m3 (16).jpg
1407.jpg,meningioma,train,train/meningioma/1407.jpg
Tr-me_0366.jpg,meningioma,train,train/meningioma/Tr-me_0366.jpg
Tr-me_0400.jpg,meningioma,train,train/meningioma/Tr-me_0400.jpg
m2 (16).jpg,meningioma,train,train/meningioma/m2 (16).jpg
1361.jpg,meningioma,train,train/meningioma/1361.jpg
Tr-me_0370.jpg,meningioma,train,train/meningioma/Tr-me_0370.jpg
m2 (61).jpg,meningioma,train,train/meningioma/m2 (61).jpg
1411.jpg,meningioma,train,train/meningioma/1411.jpg
1377.jpg,meningioma,train,train/meningioma/1377.jpg
Tr-me_0416.jpg,meningioma,train,train/meningioma/Tr-me_0416.jpg
m1(85).jpg,meningioma,train,train/meningioma/m1(85).jpg
1363.jpg,meningioma,train,train/meningioma/1363.jpg
Tr-me_0402.jpg,meningioma,train,train/meningioma/Tr-me_0402.jpg
Tr-me_0364.jpg,meningioma,train,train/meningioma/Tr-me_0364.jpg
1405.jpg,meningioma,train,train/meningioma/1405.jpg
Tr-me_1052.jpg,meningioma,train,train/meningioma/Tr-me_1052.jpg
m3 (125).jpg,meningioma,train,train/meningioma/m3 (125).jpg
M_835_VF_.jpg,meningioma,train,train/meningioma/M_835_VF_.jpg
M_825_VF_.jpg,meningioma,train,train/meningioma/M_825_VF_.jpg
Tr-me_0358.jpg,meningioma,train,train/meningioma/Tr-me_0358.jpg
Tr-me_1046.jpg,meningioma,train,train/meningioma/Tr-me_1046.jpg
1439.jpg,meningioma,train,train/meningioma/1439.jpg
M_882_RO_.jpg,meningioma,train,train/meningioma/M_882_RO_.jpg
1388.jpg,meningioma,train,train/meningioma/1388.jpg
Tr-me_1085.jpg,meningioma,train,train/meningioma/Tr-me_1085.jpg
Tr-me_0614.jpg,meningioma,train,train/meningioma/Tr-me_0614.jpg
Tr-me_0172.jpg,meningioma,train,train/meningioma/Tr-me_0172.jpg
Tr-me_0166.jpg,meningioma,train,train/meningioma/Tr-me_0166.jpg
Tr-me_0600.jpg,meningioma,train,train/meningioma/Tr-me_0600.jpg
m2 (36).jpg,meningioma,train,train/meningioma/m2 (36).jpg
M_821.jpg,meningioma,train,train/meningioma/M_821.jpg
Tr-me_1250.jpg,meningioma,train,train/meningioma/Tr-me_1250.jpg
Tr-me_1244.jpg,meningioma,train,train/meningioma/Tr-me_1244.jpg
M_835.jpg,meningioma,train,train/meningioma/M_835.jpg
m3 (172).jpg,meningioma,train,train/meningioma/m3 (172).jpg
M_852_DA_.jpg,meningioma,train,train/meningioma/M_852_DA_.jpg
m2 (139).jpg,meningioma,train,train/meningioma/m2 (139).jpg
M_842_DA_.jpg,meningioma,train,train/meningioma/M_842_DA_.jpg
Tr-me_0833.jpg,meningioma,train,train/meningioma/Tr-me_0833.jpg
M_876_BR_.jpg,meningioma,train,train/meningioma/M_876_BR_.jpg
Te-me_0122.jpg,meningioma,train,train/meningioma/Te-me_0122.jpg
Tr-me_1293.jpg,meningioma,train,train/meningioma/Tr-me_1293.jpg
M_866_BR_.jpg,meningioma,train,train/meningioma/M_866_BR_.jpg
Tr-me_0199.jpg,meningioma,train,train/meningioma/Tr-me_0199.jpg
Tr-me_1287.jpg,meningioma,train,train/meningioma/Tr-me_1287.jpg
Te-me_0136.jpg,meningioma,train,train/meningioma/Te-me_0136.jpg
Tr-me_0827.jpg,meningioma,train,train/meningioma/Tr-me_0827.jpg
m2 (20).jpg,meningioma,train,train/meningioma/m2 (20).jpg
Tr-me_0760.jpg,meningioma,train,train/meningioma/Tr-me_0760.jpg
Tr-me_0984.jpg,meningioma,train,train/meningioma/Tr-me_0984.jpg
m3 (164).jpg,meningioma,train,train/meningioma/m3 (164).jpg
M_830_DA_.jpg,meningioma,train,train/meningioma/M_830_DA_.jpg
Te-me_0095.jpg,meningioma,train,train/meningioma/Te-me_0095.jpg
Te-me_0081.jpg,meningioma,train,train/meningioma/Te-me_0081.jpg
M_820_DA_.jpg,meningioma,train,train/meningioma/M_820_DA_.jpg
m1(5).jpg,meningioma,train,train/meningioma/m1(5).jpg
Tr-me_0990.jpg,meningioma,train,train/meningioma/Tr-me_0990.jpg
M_859_RO_.jpg,meningioma,train,train/meningioma/M_859_RO_.jpg
M_849_RO_.jpg,meningioma,train,train/meningioma/M_849_RO_.jpg
Tr-me_0947.jpg,meningioma,train,train/meningioma/Tr-me_0947.jpg
Tr-me_0953.jpg,meningioma,train,train/meningioma/Tr-me_0953.jpg
Tr-me_0204.jpg,meningioma,train,train/meningioma/Tr-me_0204.jpg
Tr-me_0562.jpg,meningioma,train,train/meningioma/Tr-me_0562.jpg
Tr-me_0576.jpg,meningioma,train,train/meningioma/Tr-me_0576.jpg
m1(93).jpg,meningioma,train,train/meningioma/m1(93).jpg
m2 (77).jpg,meningioma,train,train/meningioma/m2 (77).jpg
Tr-me_0210.jpg,meningioma,train,train/meningioma/Tr-me_0210.jpg
Tr-me_1126.jpg,meningioma,train,train/meningioma/Tr-me_1126.jpg
Te-me_0297.jpg,meningioma,train,train/meningioma/Te-me_0297.jpg
m2 (98).jpg,meningioma,train,train/meningioma/m2 (98).jpg
Tr-me_0238.jpg,meningioma,train,train/meningioma/Tr-me_0238.jpg
m3 (133).jpg,meningioma,train,train/meningioma/m3 (133).jpg
Te-me_0283.jpg,meningioma,train,train/meningioma/Te-me_0283.jpg
Tr-me_1132.jpg,meningioma,train,train/meningioma/Tr-me_1132.jpg
Te-me_0268.jpg,meningioma,train,train/meningioma/Te-me_0268.jpg
M_857_VF_.jpg,meningioma,train,train/meningioma/M_857_VF_.jpg
M_847_VF_.jpg,meningioma,train,train/meningioma/M_847_VF_.jpg
Te-me_0254.jpg,meningioma,train,train/meningioma/Te-me_0254.jpg
Te-me_0240.jpg,meningioma,train,train/meningioma/Te-me_0240.jpg
Te-me_0241.jpg,meningioma,train,train/meningioma/Te-me_0241.jpg
Te-me_0255.jpg,meningioma,train,train/meningioma/Te-me_0255.jpg
m3 (148).jpg,meningioma,train,train/meningioma/m3 (148).jpg
M_849_BR_.jpg,meningioma,train,train/meningioma/M_849_BR_.jpg
M_859_BR_.jpg,meningioma,train,train/meningioma/M_859_BR_.jpg
Te-me_0282.jpg,meningioma,train,train/meningioma/Te-me_0282.jpg
Tr-me_1133.jpg,meningioma,train,train/meningioma/Tr-me_1133.jpg
Tr-me_0239.jpg,meningioma,train,train/meningioma/Tr-me_0239.jpg
Tr-me_1127.jpg,meningioma,train,train/meningioma/Tr-me_1127.jpg
Te-me_0296.jpg,meningioma,train,train/meningioma/Te-me_0296.jpg
Tr-me_0577.jpg,meningioma,train,train/meningioma/Tr-me_0577.jpg
Tr-me_0211.jpg,meningioma,train,train/meningioma/Tr-me_0211.jpg
Tr-me_0205.jpg,meningioma,train,train/meningioma/Tr-me_0205.jpg
m2 (103).jpg,meningioma,train,train/meningioma/m2 (103).jpg
Tr-me_0563.jpg,meningioma,train,train/meningioma/Tr-me_0563.jpg
Tr-me_0952.jpg,meningioma,train,train/meningioma/Tr-me_0952.jpg
Tr-me_0946.jpg,meningioma,train,train/meningioma/Tr-me_0946.jpg
M_840_SP_.jpg,meningioma,train,train/meningioma/M_840_SP_.jpg
M_850_SP_.jpg,meningioma,train,train/meningioma/M_850_SP_.jpg
Te-me_0080.jpg,meningioma,train,train/meningioma/Te-me_0080.jpg
Tr-me_0991.jpg,meningioma,train,train/meningioma/Tr-me_0991.jpg
Tr-me_0985.jpg,meningioma,train,train/meningioma/Tr-me_0985.jpg
Te-me_0094.jpg,meningioma,train,train/meningioma/Te-me_0094.jpg
M_837_HF_.jpg,meningioma,train,train/meningioma/M_837_HF_.jpg
m2 (154).jpg,meningioma,train,train/meningioma/m2 (154).jpg
Tr-me_0761.jpg,meningioma,train,train/meningioma/Tr-me_0761.jpg
M_827_HF_.jpg,meningioma,train,train/meningioma/M_827_HF_.jpg
Tr-me_1286.jpg,meningioma,train,train/meningioma/Tr-me_1286.jpg
Te-me_0137.jpg,meningioma,train,train/meningioma/Te-me_0137.jpg
M_855_HF_.jpg,meningioma,train,train/meningioma/M_855_HF_.jpg
Tr-me_0198.jpg,meningioma,train,train/meningioma/Tr-me_0198.jpg
M_892_BR_.jpg,meningioma,train,train/meningioma/M_892_BR_.jpg
M_868_VF_.jpg,meningioma,train,train/meningioma/M_868_VF_.jpg
m1(46).jpg,meningioma,train,train/meningioma/m1(46).jpg
Tr-me_0826.jpg,meningioma,train,train/meningioma/Tr-me_0826.jpg
Tr-me_0832.jpg,meningioma,train,train/meningioma/Tr-me_0832.jpg
M_882_BR_.jpg,meningioma,train,train/meningioma/M_882_BR_.jpg
M_845_HF_.jpg,meningioma,train,train/meningioma/M_845_HF_.jpg
M_878_VF_.jpg,meningioma,train,train/meningioma/M_878_VF_.jpg
Te-me_0123.jpg,meningioma,train,train/meningioma/Te-me_0123.jpg
Tr-me_1292.jpg,meningioma,train,train/meningioma/Tr-me_1292.jpg
m3 (109).jpg,meningioma,train,train/meningioma/m3 (109).jpg
M_822_SP_.jpg,meningioma,train,train/meningioma/M_822_SP_.jpg
Tr-me_1245.jpg,meningioma,train,train/meningioma/Tr-me_1245.jpg
M_834.jpg,meningioma,train,train/meningioma/M_834.jpg
M_832_SP_.jpg,meningioma,train,train/meningioma/M_832_SP_.jpg
M_820.jpg,meningioma,train,train/meningioma/M_820.jpg
Tr-me_1251.jpg,meningioma,train,train/meningioma/Tr-me_1251.jpg
Tr-me_0167.jpg,meningioma,train,train/meningioma/Tr-me_0167.jpg
Tr-me_0601.jpg,meningioma,train,train/meningioma/Tr-me_0601.jpg
m2 (142).jpg,meningioma,train,train/meningioma/m2 (142).jpg
Tr-me_0615.jpg,meningioma,train,train/meningioma/Tr-me_0615.jpg
Tr-me_0173.jpg,meningioma,train,train/meningioma/Tr-me_0173.jpg
M_866_RO_.jpg,meningioma,train,train/meningioma/M_866_RO_.jpg
Tr-me_1084.jpg,meningioma,train,train/meningioma/Tr-me_1084.jpg
M_876_RO_.jpg,meningioma,train,train/meningioma/M_876_RO_.jpg
1389.jpg,meningioma,train,train/meningioma/1389.jpg
1438.jpg,meningioma,train,train/meningioma/1438.jpg
Tr-me_1047.jpg,meningioma,train,train/meningioma/Tr-me_1047.jpg
Tr-me_0359.jpg,meningioma,train,train/meningioma/Tr-me_0359.jpg
Tr-me_1053.jpg,meningioma,train,train/meningioma/Tr-me_1053.jpg
Tr-me_0403.jpg,meningioma,train,train/meningioma/Tr-me_0403.jpg
1362.jpg,meningioma,train,train/meningioma/1362.jpg
1404.jpg,meningioma,train,train/meningioma/1404.jpg
m2 (115).jpg,meningioma,train,train/meningioma/m2 (115).jpg
Tr-me_0365.jpg,meningioma,train,train/meningioma/Tr-me_0365.jpg
1410.jpg,meningioma,train,train/meningioma/1410.jpg
Tr-me_0371.jpg,meningioma,train,train/meningioma/Tr-me_0371.jpg
Tr-me_0417.jpg,meningioma,train,train/meningioma/Tr-me_0417.jpg
1376.jpg,meningioma,train,train/meningioma/1376.jpg
1409.jpg,pituitary,test,test/pituitary/1409.jpg
p (477).jpg,pituitary,test,test/pituitary/p (477).jpg
1353.jpg,pituitary,test,test/pituitary/1353.jpg
1435.jpg,pituitary,test,test/pituitary/1435.jpg
1421.jpg,pituitary,test,test/pituitary/1421.jpg
1347.jpg,pituitary,test,test/pituitary/1347.jpg
1390.jpg,pituitary,test,test/pituitary/1390.jpg
1384.jpg,pituitary,test,test/pituitary/1384.jpg
p (420).jpg,pituitary,test,test/pituitary/p (420).jpg
image(49).jpg,pituitary,test,test/pituitary/image(49).jpg
image(1).jpg,pituitary,test,test/pituitary/image(1).jpg
p (436).jpg,pituitary,test,test/pituitary/p (436).jpg
p (34).jpg,pituitary,test,test/pituitary/p (34).jpg
1569.jpg,pituitary,test,test/pituitary/1569.jpg
p (461).jpg,pituitary,test,test/pituitary/p (461).jpg
1227.jpg,pituitary,test,test/pituitary/1227.jpg
1541.jpg,pituitary,test,test/pituitary/1541.jpg
1555.jpg,pituitary,test,test/pituitary/1555.jpg
1233.jpg,pituitary,test,test/pituitary/1233.jpg
1582.jpg,pituitary,test,test/pituitary/1582.jpg
1596.jpg,pituitary,test,test/pituitary/1596.jpg
1597.jpg,pituitary,test,test/pituitary/1597.jpg
1583.jpg,pituitary,test,test/pituitary/1583.jpg
1554.jpg,pituitary,test,test/pituitary/1554.jpg
1232.jpg,pituitary,test,test/pituitary/1232.jpg
1226.jpg,pituitary,test,test/pituitary/1226.jpg
1540.jpg,pituitary,test,test/pituitary/1540.jpg
1568.jpg,pituitary,test,test/pituitary/1568.jpg
1385.jpg,pituitary,test,test/pituitary/1385.jpg
1391.jpg,pituitary,test,test/pituitary/1391.jpg
1420.jpg,pituitary,test,test/pituitary/1420.jpg
1346.jpg,pituitary,test,test/pituitary/1346.jpg
p (375).jpg,pituitary,test,test/pituitary/p (375).jpg
1352.jpg,pituitary,test,test/pituitary/1352.jpg
1434.jpg,pituitary,test,test/pituitary/1434.jpg
1408.jpg,pituitary,test,test/pituitary/1408.jpg
1378.jpg,pituitary,test,test/pituitary/1378.jpg
1344.jpg,pituitary,test,test/pituitary/1344.jpg
1422.jpg,pituitary,test,test/pituitary/1422.jpg
1436.jpg,pituitary,test,test/pituitary/1436.jpg
1350.jpg,pituitary,test,test/pituitary/1350.jpg
1387.jpg,pituitary,test,test/pituitary/1387.jpg
1393.jpg,pituitary,test,test/pituitary/1393.jpg
1608.jpg,pituitary,test,test/pituitary/1608.jpg
image(45).jpg,pituitary,test,test/pituitary/image(45).jpg
p (38).jpg,pituitary,test,test/pituitary/p (38).jpg
image(53).jpg,pituitary,test,test/pituitary/image(53).jpg
p (4).jpg,pituitary,test,test/pituitary/p (4).jpg
1218.jpg,pituitary,test,test/pituitary/1218.jpg
1230.jpg,pituitary,test,test/pituitary/1230.jpg
1556.jpg,pituitary,test,test/pituitary/1556.jpg
1542.jpg,pituitary,test,test/pituitary/1542.jpg
1224.jpg,pituitary,test,test/pituitary/1224.jpg
1595.jpg,pituitary,test,test/pituitary/1595.jpg
1581.jpg,pituitary,test,test/pituitary/1581.jpg
1580.jpg,pituitary,test,test/pituitary/1580.jpg
1594.jpg,pituitary,test,test/pituitary/1594.jpg
p (380).jpg,pituitary,test,test/pituitary/p (380).jpg
1543.jpg,pituitary,test,test/pituitary/1543.jpg
1225.jpg,pituitary,test,test/pituitary/1225.jpg
1231.jpg,pituitary,test,test/pituitary/1231.jpg
1557.jpg,pituitary,test,test/pituitary/1557.jpg
image(90).jpg,pituitary,test,test/pituitary/image(90).jpg
1219.jpg,pituitary,test,test/pituitary/1219.jpg
p (416).jpg,pituitary,test,test/pituitary/p (416).jpg
p (43).jpg,pituitary,test,test/pituitary/p (43).jpg
p (441).jpg,pituitary,test,test/pituitary/p (441).jpg
image(28).jpg,pituitary,test,test/pituitary/image(28).jpg
p (55).jpg,pituitary,test,test/pituitary/p (55).jpg
p (457).jpg,pituitary,test,test/pituitary/p (457).jpg
1609.jpg,pituitary,test,test/pituitary/1609.jpg
1392.jpg,pituitary,test,test/pituitary/1392.jpg
1386.jpg,pituitary,test,test/pituitary/1386.jpg
p (379).jpg,pituitary,test,test/pituitary/p (379).jpg
p (396).jpg,pituitary,test,test/pituitary/p (396).jpg
1437.jpg,pituitary,test,test/pituitary/1437.jpg
1351.jpg,pituitary,test,test/pituitary/1351.jpg
1345.jpg,pituitary,test,test/pituitary/1345.jpg
1423.jpg,pituitary,test,test/pituitary/1423.jpg
1379.jpg,pituitary,test,test/pituitary/1379.jpg
p (400).jpg,pituitary,test,test/pituitary/p (400).jpg
image(87).jpg,pituitary,test,test/pituitary/image(87).jpg
1427.jpg,pituitary,test,test/pituitary/1427.jpg
1341.jpg,pituitary,test,test/pituitary/1341.jpg
1355.jpg,pituitary,test,test/pituitary/1355.jpg
1433.jpg,pituitary,test,test/pituitary/1433.jpg
p (401).jpg,pituitary,test,test/pituitary/p (401).jpg
1369.jpg,pituitary,test,test/pituitary/1369.jpg
1382.jpg,pituitary,test,test/pituitary/1382.jpg
1396.jpg,pituitary,test,test/pituitary/1396.jpg
p (378).jpg,pituitary,test,test/pituitary/p (378).jpg
p (397).jpg,pituitary,test,test/pituitary/p (397).jpg
p (456).jpg,pituitary,test,test/pituitary/p (456).jpg
p (54).jpg,pituitary,test,test/pituitary/p (54).jpg
p (440).jpg,pituitary,test,test/pituitary/p (440).jpg
p (42).jpg,pituitary,test,test/pituitary/p (42).jpg
1553.jpg,pituitary,test,test/pituitary/1553.jpg
1235.jpg,pituitary,test,test/pituitary/1235.jpg
1221.jpg,pituitary,test,test/pituitary/1221.jpg
1547.jpg,pituitary,test,test/pituitary/1547.jpg
image(91).jpg,pituitary,test,test/pituitary/image(91).jpg
p (417).jpg,pituitary,test,test/pituitary/p (417).jpg
1209.jpg,pituitary,test,test/pituitary/1209.jpg
1590.jpg,pituitary,test,test/pituitary/1590.jpg
1584.jpg,pituitary,test,test/pituitary/1584.jpg
p (381).jpg,pituitary,test,test/pituitary/p (381).jpg
1585.jpg,pituitary,test,test/pituitary/1585.jpg
1591.jpg,pituitary,test,test/pituitary/1591.jpg
1208.jpg,pituitary,test,test/pituitary/1208.jpg
1220.jpg,pituitary,test,test/pituitary/1220.jpg
1546.jpg,pituitary,test,test/pituitary/1546.jpg
1552.jpg,pituitary,test,test/pituitary/1552.jpg
1234.jpg,pituitary,test,test/pituitary/1234.jpg
image(52).jpg,pituitary,test,test/pituitary/image(52).jpg
p (5).jpg,pituitary,test,test/pituitary/p (5).jpg
p (39).jpg,pituitary,test,test/pituitary/p (39).jpg
image(44).jpg,pituitary,test,test/pituitary/image(44).jpg
1618.jpg,pituitary,test,test/pituitary/1618.jpg
image(13).jpg,pituitary,test,test/pituitary/image(13).jpg
1397.jpg,pituitary,test,test/pituitary/1397.jpg
1383.jpg,pituitary,test,test/pituitary/1383.jpg
1368.jpg,pituitary,test,test/pituitary/1368.jpg
1354.jpg,pituitary,test,test/pituitary/1354.jpg
1432.jpg,pituitary,test,test/pituitary/1432.jpg
1426.jpg,pituitary,test,test/pituitary/1426.jpg
1340.jpg,pituitary,test,test/pituitary/1340.jpg
1430.jpg,pituitary,test,test/pituitary/1430.jpg
1356.jpg,pituitary,test,test/pituitary/1356.jpg
p (374).jpg,pituitary,test,test/pituitary/p (374).jpg
1342.jpg,pituitary,test,test/pituitary/1342.jpg
1424.jpg,pituitary,test,test/pituitary/1424.jpg
1418.jpg,pituitary,test,test/pituitary/1418.jpg
